"","x"
"1",0.48328742891908
"2",0.476282282575272
"3",0.593074713521312
"4",0.657897088608712
"5",0.561977068337418
"6",0.635269408628563
"7",0.541340845563323
"8",0.446643790240889
"9",0.472030152813917
"10",0.702828642544369
"11",0.496264858688519
"12",0.508708273809568
"13",0.411745151136808
"14",0.410461180321298
"15",0.466730224268581
