"","x"
"1",0.653072526460614
"2",0.545750086413226
"3",0.496213634555713
"4",0.753497439364148
"5",0.567215859117713
"6",0.398460098147516
"7",0.439204478015862
"8",0.604203835703838
"9",0.553662364737451
"10",0.38013417710192
"11",0.474363260625997
"12",0.624153020101843
"13",0.499204257922184
"14",0.383586965794103
"15",0.51721445935666
