"","x"
"1",0.554903753326613
"2",0.470612867893899
"3",0.602773301453649
"4",0.594496634619529
"5",0.466520187471683
"6",0.440837839966861
"7",0.620493619251999
"8",0.459497184882592
"9",0.460186223699938
"10",0.521267607044294
"11",0.438654032882807
"12",0.463417488992756
"13",0.449230777665586
"14",0.479698542860941
"15",0.494309941075106
