"","x"
"1",0.388028800677932
"2",0.50569669825598
"3",0.502054004420492
"4",0.450353877959838
"5",0.458526328010046
"6",0.411986107111787
"7",0.493328708700225
"8",0.463322364628225
"9",0.364453105835762
"10",0.466717162340255
"11",0.431969583909138
"12",0.494077659512406
"13",0.444286611834351
"14",0.37108965691193
"15",0.439984890981199
