"","x"
"1",0.393388809815241
"2",0.516431773634857
"3",0.615669443744935
"4",0.624742396449282
"5",0.50050810426766
"6",0.458205426503807
"7",0.535614331756602
"8",0.539560366902646
"9",0.666937180777355
"10",0.468911697506181
"11",0.437843968289361
"12",0.556144605830967
"13",0.49827816531903
"14",0.511725426632525
"15",0.485686028351239
