"","x"
"1",0.922928747639476
"2",1.29405401179672
"3",1.06368185056313
"4",1.28890404669049
"5",1.09543655017431
"6",0.981891746224856
"7",0.935108725920173
"8",1.12453779964433
"9",1.12179799089362
"10",1.12392277032983
"11",1.16266433221407
"12",0.909109498561295
"13",1.1082041595417
"14",1.16534178721788
"15",1.17325676104183
