"","Reductions","values"
"1",0,1
"2",1,1.02507868987623
"3",2,1.04417361227861
"4",3,1.05655349285241
"5",4,1.07155968379755
"6",5,1.08252562384613
"7",6,1.10227411032646
"8",7,1.12032164475178
"9",8,1.13489108857309
"10",9,1.12936763826472
"11",10,1.14417574414985
"12",11,1.15207732600186
"13",12,1.17815298308451
"14",13,1.18911239089172
"15",14,1.20116418970874
"16",15,1.21313854749219
"17",16,1.23528051514382
"18",17,1.26347255134065
"19",18,1.28031430738184
"20",19,1.30271415387736
"21",20,1.32638459002975
"22",21,1.33074663441494
"23",22,1.35356655830609
"24",23,1.37414420361637
"25",24,1.40039406522162
"26",25,1.39924030389916
"27",26,1.39011750709231
"28",27,1.37853911855425
"29",28,1.38600329326563
"30",29,1.39441972565694
"31",30,1.41904786857393
"32",31,1.4237352199391
"33",32,1.40939724358183
"34",33,1.40742632533574
"35",34,1.4104472387933
"36",35,1.38945224502776
"37",36,1.37782803462455
"38",37,1.37814005027699
"39",38,1.38338243582154
"40",39,1.40449736294694
"41",40,1.42102288569134
"42",41,1.41804656273279
"43",42,1.41506135326363
"44",43,1.40922808173831
"45",44,1.42785047669575
"46",45,1.45296312176204
"47",46,1.46393381528818
"48",47,1.4511328128543
"49",48,1.43133734800277
"50",49,1.42247978395987
"51",50,1.40108401307213
"52",51,1.38188993069867
"53",52,1.38385438676157
"54",53,1.41591786355078
"55",54,1.41703212505523
"56",55,1.39696792398381
"57",56,1.37972749234079
"58",57,1.37615865703755
"59",58,1.35417189935152
"60",59,1.35637054243404
"61",60,1.37232353491739
"62",61,1.39020301493866
"63",62,1.36296483382938
"64",63,1.33474866710422
"65",64,1.3181963743366
"66",65,1.31813699207994
"67",66,1.25222844345981
"68",67,1.20654460663308
"69",68,1.20514388454577
"70",69,1.17864552117605
"71",70,1.15384619495323
"72",71,1.15673273067713
"73",72,1.13946930435321
"74",73,1.13508920497234
"75",74,1.07198566676367
"76",75,1.01293760398769
"77",76,0.956458070965576
"78",77,0.88828666877662
"79",78,0.82652890288732
"80",79,0.778195522040104
"81",80,0.768200424489613
"82",81,0.772926366366156
"83",82,0.66186956789471
"84",83,0.592356622331974
"85",84,0.569338039031182
"86",85,0.5381147103145
"87",86,0.564328131409785
"88",87,0.57213774554533
"89",88,0.576250541685239
"90",89,0.573368741006325
"91",90,0.586671209072745
"92",91,0.592191585606845
"93",92,0.387306703705505
"94",93,0.236830963439017
"95",94,0.303324253975555
"96",95,0.267492941840445
"97",96,0.283892764927575
"98",97,0.180858701452649
"99",98,NA
"100",99,NA
"101",100,NA
