"","x"
"1",0.525973052118821
"2",0.510402348480953
"3",0.478646512473328
"4",0.355197372564184
"5",0.37437441721938
"6",0.370848607264816
"7",0.509413507195663
"8",0.442913710256134
"9",0.547331806437089
"10",0.4208276354912
"11",0.579847461788179
"12",0.506735567819905
"13",0.414199748653285
"14",0.431651299460325
"15",0.568446131068189
