"","Reductions","values"
"1",0,1
"2",1,1.0358681632225
"3",2,1.02395534939421
"4",3,1.00291999495676
"5",4,1.00513212885793
"6",5,0.996008144968046
"7",6,0.996139632626305
"8",7,0.959219276384861
"9",8,0.985115371110291
"10",9,0.949873935681908
"11",10,0.955383108342386
"12",11,0.933159116733409
"13",12,0.924415357170946
"14",13,0.894095563582454
"15",14,0.87838459868486
"16",15,0.891077740492651
"17",16,0.863422100659905
"18",17,0.855118615880873
"19",18,0.8266430341562
"20",19,0.804416398021672
"21",20,0.801248598517537
"22",21,0.826522336480809
"23",22,0.803963766882694
"24",23,0.788328909330982
"25",24,0.821475571438226
"26",25,0.799024230663894
"27",26,0.771826395674381
"28",27,0.766707874982547
"29",28,0.713867798985015
"30",29,0.737648892705223
"31",30,0.715776921820687
"32",31,0.702386960981731
"33",32,0.696776037534608
"34",33,0.677295439465678
"35",34,0.690214650634175
"36",35,0.661906062240467
"37",36,0.674595401730675
"38",37,0.665182016332799
"39",38,0.678605440811855
"40",39,0.658284149834497
"41",40,0.654281317427285
"42",41,0.666359768555156
"43",42,0.62448574258587
"44",43,0.590042551543989
"45",44,0.58039684118601
"46",45,0.579152980749802
"47",46,0.57822106792571
"48",47,0.565095661022986
"49",48,0.583851441738593
"50",49,0.546190022028546
"51",50,0.53118632250304
"52",51,0.493968500549794
"53",52,0.474941642477814
"54",53,0.486791062191363
"55",54,0.48554263116505
"56",55,0.466701540779173
"57",56,0.464189124923091
"58",57,0.480869593753967
"59",58,0.456772703886753
"60",59,0.443784472521572
"61",60,0.415292872402407
"62",61,0.413864294535185
"63",62,0.403020072405467
"64",63,0.381344097411422
"65",64,0.385705307878122
"66",65,0.367054414730586
"67",66,0.361022980223045
"68",67,0.335838195079266
"69",68,0.325548842191713
"70",69,0.340894407974584
"71",70,0.291524684152458
"72",71,0.290240377534427
"73",72,0.278817182555713
"74",73,0.288232458260478
"75",74,0.259671943130187
"76",75,0.235033682164831
"77",76,0.223964505648925
"78",77,0.218241943814889
"79",78,0.233071537494899
"80",79,0.211005029355724
"81",80,0.192379643406706
"82",81,0.177017204432328
"83",82,0.161375641015166
"84",83,0.154677586047653
"85",84,0.135448166835512
"86",85,0.146601063041531
"87",86,0.129596972320064
"88",87,0.150299285836569
"89",88,0.161437560456806
"90",89,0.117553458404454
"91",90,0.112118248072263
"92",91,0.102063829259466
"93",92,0.136030611702949
"94",93,0.0849755000293941
"95",94,0.043881333296268
"96",95,0.0459439186388815
"97",96,0.0350779503072768
"98",97,NA
"99",98,NA
"100",99,NA
"101",100,NA
