"","Reductions","values"
"1",0,1
"2",1,0.999826363206302
"3",2,1.01312147117991
"4",3,1.02201842764764
"5",4,1.01513949111297
"6",5,1.01813068904234
"7",6,1.02378665378739
"8",7,1.02297873843396
"9",8,1.02496948337782
"10",9,1.02733321295976
"11",10,1.02323252414754
"12",11,1.02372562715697
"13",12,1.0217733564966
"14",13,1.02153901146675
"15",14,1.03033198297527
"16",15,1.02162307028433
"17",16,1.02580674309254
"18",17,1.01721961683598
"19",18,1.01467919467373
"20",19,1.00965822576291
"21",20,0.997783561227304
"22",21,0.991600158744093
"23",22,0.989714494264047
"24",23,0.989760047792735
"25",24,0.983273799425743
"26",25,0.984977770085569
"27",26,0.98482975774358
"28",27,0.989327304159199
"29",28,0.984484664552306
"30",29,0.979227657459588
"31",30,0.965033637646435
"32",31,0.961948472289541
"33",32,0.943303209752285
"34",33,0.935136403924483
"35",34,0.92849635688367
"36",35,0.917565805718793
"37",36,0.91280123775972
"38",37,0.907171545985624
"39",38,0.894040656428895
"40",39,0.894132397427827
"41",40,0.876467386718378
"42",41,0.858820658977539
"43",42,0.844948658191603
"44",43,0.834216649530258
"45",44,0.811070294855814
"46",45,0.780181848339773
"47",46,0.765697393119787
"48",47,0.746150174920099
"49",48,0.729788668244698
"50",49,0.720133133236867
"51",50,0.687704476521126
"52",51,0.665714528028581
"53",52,0.638210135783735
"54",53,0.616347282799639
"55",54,0.592371820524376
"56",55,0.571629063920872
"57",56,0.54452623246417
"58",57,0.542133210220819
"59",58,0.520238365977613
"60",59,0.496550224729508
"61",60,0.473936766808461
"62",61,0.450142042196517
"63",62,0.426005254849605
"64",63,0.400829333955167
"65",64,0.394361401441192
"66",65,0.374071815637664
"67",66,0.348221467948091
"68",67,0.336375632651784
"69",68,0.323569682204654
"70",69,0.301181700923614
"71",70,0.280648131038215
"72",71,0.262913009504522
"73",72,0.242525747170823
"74",73,0.222517516667582
"75",74,0.190458677813048
"76",75,0.184562324489194
"77",76,0.175513750155861
"78",77,0.168164349920667
"79",78,0.156090901750881
"80",79,0.167187301391694
"81",80,0.160064162326223
"82",81,0.163084694950534
"83",82,0.14894804273052
"84",83,0.131787814674379
"85",84,0.107179324776926
"86",85,0.0826402493666868
"87",86,0.0800299453868777
"88",87,0.0550895641389184
"89",88,0.0415389816678351
"90",89,0.0454862584002361
"91",90,0.036735897435963
"92",91,0.0422488539199514
"93",92,0.0352760640923022
"94",93,0
"95",94,0
"96",95,0
"97",96,NA
"98",97,NA
"99",98,NA
"100",99,NA
"101",100,NA
