"","x"
"1",0.414510201164218
"2",0.563090372240925
"3",0.426977506421859
"4",0.453982572459239
"5",0.630117096835885
"6",0.451663053356487
"7",0.524156490380208
"8",0.424952485796302
"9",0.619871213110735
"10",0.593085181525186
"11",0.539468480708867
"12",0.635090942797658
"13",0.457761287571655
"14",0.486271785363205
"15",0.58670160324361
