"","x"
"1",0.476914390252596
"2",0.423239273657264
"3",0.469989479078104
"4",0.405130969351055
"5",0.439203157102491
"6",0.409510330997348
"7",0.372111217831667
"8",0.417854987915608
"9",0.405644643487174
"10",0.402835612188457
"11",0.47029404285217
"12",0.463752753636404
"13",0.536700053712204
"14",0.5202728519321
"15",0.43904677373246
