"","x"
"1",0.863069380306343
"2",0.690917805127215
"3",0.661702624109951
"4",0.543137814564314
"5",0.714890790351655
"6",0.872748832205287
"7",0.595324191850829
"8",0.675801156563517
"9",0.62139861833756
"10",0.686785378947154
"11",0.727984856655958
"12",0.818803658514889
"13",0.760197436161228
"14",0.633115261895133
"15",0.658930938959766
