"","Reductions","values"
"1",0,1
"2",1,1.04223370713967
"3",2,1.04462949877796
"4",3,1.0286125234991
"5",4,1.03256599154485
"6",5,1.02339577234
"7",6,1.03040950806135
"8",7,1.04236810707552
"9",8,1.01975436050146
"10",9,1.03754867390031
"11",10,1.08702052326618
"12",11,1.0535891235383
"13",12,1.06347710848245
"14",13,1.04101232894905
"15",14,1.04687066279551
"16",15,1.03004256650372
"17",16,1.02695862611091
"18",17,1.06240505600239
"19",18,1.0511186559426
"20",19,1.0625348561356
"21",20,1.06607805474907
"22",21,1.0331073916658
"23",22,1.03627840986622
"24",23,1.07717273063401
"25",24,1.05763937828839
"26",25,1.03916952038438
"27",26,1.0805707062243
"28",27,1.06357261164149
"29",28,1.03014120165919
"30",29,1.01953366893976
"31",30,1.03771434504557
"32",31,1.01609820714378
"33",32,1.00718206921163
"34",33,1.03442797966597
"35",34,1.03994722456506
"36",35,1.03054842771943
"37",36,1.03647633401135
"38",37,1.02236634223576
"39",38,1.03634227152644
"40",39,1.01501012632121
"41",40,1.01300376361925
"42",41,0.97914335624695
"43",42,1.0007878933988
"44",43,0.978211536906673
"45",44,0.966025357782277
"46",45,0.928055116914813
"47",46,0.91519928743685
"48",47,0.900282744090077
"49",48,0.858839070128085
"50",49,0.87397738819297
"51",50,0.886820943378593
"52",51,0.906592456527461
"53",52,0.870430164207601
"54",53,0.852522272000607
"55",54,0.834594043546652
"56",55,0.83464356209911
"57",56,0.776751460929396
"58",57,0.783354771877615
"59",58,0.75188006032872
"60",59,0.805090115074011
"61",60,0.753738023123068
"62",61,0.773233994534396
"63",62,0.731245096282251
"64",63,0.750286477998316
"65",64,0.737716821072312
"66",65,0.756010963069387
"67",66,0.731658246442103
"68",67,0.717572436695549
"69",68,0.7288460173771
"70",69,0.703387757702086
"71",70,0.666222794148039
"72",71,0.676897907471088
"73",72,0.689040553833862
"74",73,0.675432518019956
"75",74,0.606962641335633
"76",75,0.577970720147223
"77",76,0.476066676298512
"78",77,0.514957860696597
"79",78,0.490650658714117
"80",79,0.510385835244249
"81",80,0.462066695300055
"82",81,0.446234695727888
"83",82,0.427742071029813
"84",83,0.447705147067252
"85",84,0.425144308665783
"86",85,0.379938038105107
"87",86,0.368226177928994
"88",87,0.280494204878357
"89",88,0.259343369984955
"90",89,0.228013974948075
"91",90,0.220428927068208
"92",91,0.256046961947586
"93",92,0.221720726937854
"94",93,0.21500877583213
"95",94,0.298939375670593
"96",95,0.309040688631873
"97",96,0.247437236920427
"98",97,0.0766415725564071
"99",98,NA
"100",99,NA
"101",100,NA
