"","x"
"1",0.492158933917496
"2",0.5834277367166
"3",0.370425146816815
"4",0.493516765756893
"5",0.429947360481023
"6",0.559658949488552
"7",0.562158395181284
"8",0.473154722058608
"9",0.481496353372726
"10",0.473091938227605
"11",0.607114980246193
"12",0.423209836895569
"13",0.521483937678433
"14",0.487306069314197
"15",0.510572974124021
