"","x"
"1",0.488130723075732
"2",0.375462934439135
"3",0.768719916245768
"4",0.499967040796867
"5",0.483870848241177
"6",0.726631701859494
"7",0.491142754133766
"8",0.549627850131477
"9",0.421786990285636
"10",0.510871960530876
"11",0.368711645464477
"12",0.565041388378337
"13",0.694459400818932
"14",0.431219926625177
"15",0.562474773424398
