"","x"
"1",0.466401751465772
"2",0.447933265663145
"3",0.394802467946208
"4",0.438184683491374
"5",0.452039681460679
"6",0.494011774789953
"7",0.406464760577204
"8",0.542481374141667
"9",0.579708409262538
"10",0.546902997346363
"11",0.518453373769414
"12",0.440538984401782
"13",0.477698709393839
"14",0.448782785343588
"15",0.496240520185113
