"","x"
"1",0.536822180104042
"2",0.822981859381897
"3",0.785254282030402
"4",0.638141329698376
"5",0.901385935297727
"6",0.568630188134115
"7",0.625331167532814
"8",0.789107264196517
"9",0.572470444346588
"10",0.682078949020543
"11",0.688128715768322
"12",0.728669776741862
"13",0.836408280729031
"14",0.647501146811899
"15",0.637969942735358
