"","x"
"1",0.377056791125499
"2",0.421907196864287
"3",0.431834430685784
"4",0.502905464557705
"5",0.44320054825918
"6",0.430365892999877
"7",0.443342860182223
"8",0.469595139719857
"9",0.447714104751671
"10",0.455831246925362
"11",0.565540686454988
"12",0.422099450402702
"13",0.594858261237392
"14",0.584340101566942
"15",0.463220383848957
