"","Reductions","values"
"1",0,1
"2",1,0.997132977564094
"3",2,0.998527135328297
"4",3,0.97870351214053
"5",4,0.980267408195079
"6",5,0.974472146407787
"7",6,0.973996210195419
"8",7,0.961197478614777
"9",8,0.955671511211454
"10",9,0.944994573306803
"11",10,0.937814082370298
"12",11,0.930463477449612
"13",12,0.926892942885097
"14",13,0.92209363603996
"15",14,0.913333698739728
"16",15,0.907909595532629
"17",16,0.897706580264553
"18",17,0.894661976415433
"19",18,0.880145151836112
"20",19,0.864191875050395
"21",20,0.849128068105301
"22",21,0.847298279878092
"23",22,0.841290326401737
"24",23,0.837246267908299
"25",24,0.830739459491202
"26",25,0.826745821174745
"27",26,0.820542041112011
"28",27,0.813280369995665
"29",28,0.800891861893361
"30",29,0.791448006782352
"31",30,0.760849078443903
"32",31,0.741417217372753
"33",32,0.732436874572597
"34",33,0.717989812961855
"35",34,0.713767076704929
"36",35,0.705737907750564
"37",36,0.692395431517562
"38",37,0.686175715987901
"39",38,0.684150846361896
"40",39,0.667785298855034
"41",40,0.647938374775853
"42",41,0.637193419795536
"43",42,0.628902757823091
"44",43,0.617024558660597
"45",44,0.593382633973481
"46",45,0.581684954679742
"47",46,0.561317366928805
"48",47,0.554358056067037
"49",48,0.531047047972917
"50",49,0.520797124101551
"51",50,0.497413756801248
"52",51,0.488399936720497
"53",52,0.478043088331132
"54",53,0.467734428791865
"55",54,0.454869199891722
"56",55,0.436594530363212
"57",56,0.414691348116386
"58",57,0.412850395530196
"59",58,0.413928478921642
"60",59,0.394945452064512
"61",60,0.377930698202423
"62",61,0.360529222267646
"63",62,0.365345874319398
"64",63,0.332772015844283
"65",64,0.322036886902262
"66",65,0.30623008900478
"67",66,0.306579491548861
"68",67,0.297211800315996
"69",68,0.299021611661913
"70",69,0.293633240937493
"71",70,0.278652404453522
"72",71,0.245318272677617
"73",72,0.229080771178256
"74",73,0.215547215588958
"75",74,0.219761127770846
"76",75,0.21278636437777
"77",76,0.206569354055618
"78",77,0.177362401076075
"79",78,0.184336990959482
"80",79,0.165688633036855
"81",80,0.155552185504335
"82",81,0.157138671164131
"83",82,0.144077495129955
"84",83,0.127727669987601
"85",84,0.118498743701572
"86",85,0.12799821465536
"87",86,0.131251994260268
"88",87,0.111903261428884
"89",88,0.0998859729833827
"90",89,0.0906580876904631
"91",90,0.0513020803775384
"92",91,0.0458427754531036
"93",92,0.0194279715337419
"94",93,0.0194279715337419
"95",94,0
"96",95,0
"97",96,NA
"98",97,NA
"99",98,NA
"100",99,NA
"101",100,NA
