"","x"
"1",1.0442416536996
"2",1.2375552545745
"3",1.01860828664452
"4",1.14877461520225
"5",1.1217651081099
"6",1.19615919502429
"7",1.10240363017326
"8",1.1438650121416
"9",1.18726553939183
"10",1.24461175634979
"11",1.24805535093435
"12",1.16941622771261
"13",1.3184733651319
"14",1.12318433564272
"15",1.0894342878822
