"","x"
"1",0.850249332612636
"2",0.791847429686166
"3",1.17680004546424
"4",0.907592937428372
"5",1.30741589890476
"6",0.744656912042071
"7",0.764235340798728
"8",1.06964872201672
"9",1.61613936676356
"10",1.14625199819453
"11",0.879014732718801
"12",1.27514013396957
"13",1.0246205790032
"14",0.82191860793767
"15",1.29467987960861
