"","x"
"1",0.54916334846248
"2",0.362481198016733
"3",0.442703225664333
"4",0.620864986133438
"5",0.854838117572128
"6",0.62609203392841
"7",0.572633421761019
"8",0.439632068013532
"9",0.400945396422468
"10",0.500033552542653
"11",0.530417901674703
"12",0.378229054497467
"13",0.399777148751832
"14",0.469578401431512
"15",0.411694212953658
