"","rowMeans(subToParentRats, na.rm = TRUE)","rowMeans(subToParentRats, na.rm = TRUE).1","rowMeans(subToParentRats, na.rm = TRUE).2","rowMeans(subToParentRats, na.rm = TRUE).3","rowMeans(subToParentRats, na.rm = TRUE).4","rowMeans(subToParentRats, na.rm = TRUE).5","rowMeans(subToParentRats, na.rm = TRUE).6","rowMeans(subToParentRats, na.rm = TRUE).7","rowMeans(subToParentRats, na.rm = TRUE).8","rowMeans(subToParentRats, na.rm = TRUE).9","rowMeans(subToParentRats, na.rm = TRUE).10","rowMeans(subToParentRats, na.rm = TRUE).11","rowMeans(subToParentRats, na.rm = TRUE).12","rowMeans(subToParentRats, na.rm = TRUE).13","rowMeans(subToParentRats, na.rm = TRUE).14"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.950043926763205,1.05361076562847,0.967619240670977,1.02969345084052,1.06537724108792,0.996320366626926,1.19472873954675,0.9429923621431,1.11059530438649,1.10265424228123,1.19078400350596,0.866239499400409,0.963323329480811,0.973643736075969,0.953491965233673
"3",0.978999187189421,1.17348482328166,0.951641165975612,0.999145875981035,1.03462112657474,1.03622803881264,1.127732754882,0.967405415453235,1.00668545166678,1.04000995284927,1.1153828890934,1.04985512065476,0.956778302081363,0.97067322133264,0.990338028345854
"4",1.02107691398828,0.958657669468408,0.941625516847202,0.960436154978989,0.994714947231608,1.09478918802493,1.10638311142025,0.977145729623907,1.05307147082681,1.04290479208943,1.01632406177866,1.02052736350704,1.02202217956361,1.00474288572467,0.97902447395562
"5",0.936042022558854,1.01119710929896,0.953112764514129,0.961020899959966,1.05705131226606,1.00435828930725,1.10803908527522,0.984856872440007,1.08934846472428,1.04294414576523,1.04909804626257,0.901427483331679,1.03336843915456,0.989630454444132,1.01103699423812
"6",0.985918087170264,1.08004003748617,0.920629683473924,0.955624079885578,0.979719513819144,1.0342571314913,1.08956080388213,0.938511939336935,0.963246559620598,0.961452163307037,0.97551300916474,0.963231399727029,0.966429231470277,0.95187068480594,1.00672386073071
"7",1.00980114642461,1.00676871120611,0.878168166605695,0.939636337524016,0.980768557062632,0.964663711045635,1.19912957283738,0.906287551783589,1.05726496687789,1.04789423457938,1.00862502122847,0.921919051047058,0.950159596731974,0.974843572018312,0.918660761724342
"8",0.93376534891566,1.03548751504701,0.921966865325819,1.00284389336474,1.02422703776201,1.04088957912924,1.0309629726867,1.06270866851563,0.982652537441736,1.02116804392822,0.959066899991744,0.965951872718337,0.949028925621354,0.983767312239224,0.840267039805638
"9",1.03503704818561,0.904129544248468,1.11186942157746,1.08195234194711,1.01593375840069,0.918837373652217,1.13056217482106,0.9932590186399,0.967703741100482,0.984353640899024,0.911370070944974,1.05245424363584,0.898064426258352,1.00442904073324,0.878141073362719
"10",0.973247466569407,1.04900064780042,0.979101818794432,0.993147795229872,1.12136919675065,0.911494256720178,1.14709224580916,1.16888096695502,0.993546448209396,1.03779895883901,0.815244743658462,0.858121089336763,1.01141727139144,1.01052649922395,0.934488842904599
"11",1.0502163762542,0.9533845238144,0.822642542897827,0.948403988964093,1.10999688575621,0.887498481555716,1.05944941067908,1.06714963190269,1.1021248080941,0.986701596264309,0.760325939981839,0.805981673176258,0.917532130492879,0.913380862657054,0.963418044847569
