"","Reductions","values"
"1",0,1
"2",1,1.02407454491149
"3",2,1.02659875694496
"4",3,1.01289643060196
"5",4,1.00883549223607
"6",5,0.984848545691452
"7",6,0.98430606391314
"8",7,0.983650300832871
"9",8,0.992539794560477
"10",9,1.00029854987952
"11",10,0.956547126489215
"12",11,0.959691315387985
"13",12,0.947141748333406
"14",13,0.938816345801863
"15",14,0.927350457448088
"16",15,0.948630113642409
"17",16,0.944143492645532
"18",17,0.945794602492109
"19",18,0.919723900685127
"20",19,0.91278125922112
"21",20,0.90049852534857
"22",21,0.915132453142207
"23",22,0.897580518142999
"24",23,0.902369568662066
"25",24,0.897741218736503
"26",25,0.894697032315658
"27",26,0.920560360838019
"28",27,0.889975301644373
"29",28,0.900573455080637
"30",29,0.879579822268208
"31",30,0.892194919460499
"32",31,0.89748939323695
"33",32,0.876858191788516
"34",33,0.891164184214725
"35",34,0.878915185884369
"36",35,0.894964800830139
"37",36,0.889728319776005
"38",37,0.871686635913915
"39",38,0.877940817267105
"40",39,0.839314062043748
"41",40,0.835452804066152
"42",41,0.864149364927673
"43",42,0.848784757239337
"44",43,0.845492538075795
"45",44,0.859409402126979
"46",45,0.832423044379612
"47",46,0.896155372185887
"48",47,0.857279603536635
"49",48,0.854865915536423
"50",49,0.840981451095707
"51",50,0.8069932696069
"52",51,0.850387410335072
"53",52,0.787982587420248
"54",53,0.795890432124559
"55",54,0.792757342576787
"56",55,0.76421841748833
"57",56,0.746832159030448
"58",57,0.778486577473316
"59",58,0.755558428905279
"60",59,0.740794756319882
"61",60,0.731920689078501
"62",61,0.723343380736447
"63",62,0.681730920433712
"64",63,0.677812429476609
"65",64,0.660424609514095
"66",65,0.620071523132085
"67",66,0.586667000809313
"68",67,0.600921636441417
"69",68,0.546461097416807
"70",69,0.578930858053899
"71",70,0.575775064027649
"72",71,0.550036911385182
"73",72,0.556061502351614
"74",73,0.508181820109099
"75",74,0.449197164766942
"76",75,0.440373359263763
"77",76,0.418957806339419
"78",77,0.356657074977451
"79",78,0.379007558114991
"80",79,0.388845221827936
"81",80,0.342200849172407
"82",81,0.365616987675195
"83",82,0.385728646531429
"84",83,0.356978059066823
"85",84,0.300216312804172
"86",85,0.297721492883595
"87",86,0.213140753504267
"88",87,0.199326115981157
"89",88,0.167870880063254
"90",89,0.12974547564073
"91",90,0.13535058679282
"92",91,0.148501667302371
"93",92,0.0684324045607027
"94",93,0.0549150836828558
"95",94,0.0507833390944351
"96",95,0.0513379727535644
"97",96,0.0346659161280133
"98",97,0
"99",98,NA
"100",99,NA
"101",100,NA
