"","x"
"1",0.588952602399655
"2",0.453760024807868
"3",0.587051054815283
"4",0.575064953238589
"5",0.561873706105272
"6",0.416308886698651
"7",0.56266029154278
"8",0.522370662947169
"9",0.470046516225073
"10",0.481672572540512
"11",0.455657184837621
"12",0.417985934803882
"13",0.536207769876536
"14",0.567131808378076
"15",0.486222504356308
