"","x"
"1",0.902073710859736
"2",0.980729085846466
"3",1.14632605090013
"4",1.11034737158112
"5",1.08893225758358
"6",1.13781694102615
"7",1.00213601010027
"8",1.06850126529706
"9",1.15131253208316
"10",0.999510291331105
"11",1.00377146807502
"12",1.23293535656433
"13",1.15973395652676
"14",1.10366961484453
"15",1.03769753974378
