"","x"
"1",0.496956196431712
"2",0.336517546745342
"3",0.377831850527558
"4",0.469554496723599
"5",0.502517542144402
"6",0.613631638984704
"7",0.429793406644675
"8",0.566121877181125
"9",0.452933944664858
"10",0.602753144552225
"11",0.523902416747222
"12",0.458288701848915
"13",0.473179325570241
"14",0.447417405272553
"15",0.508477494863667
