"","x"
"1",1.1028742582115
"2",1.15601808586979
"3",0.922088990479097
"4",1.21212278788558
"5",0.994184881134623
"6",1.18478961456842
"7",1.03163641901066
"8",0.882522223231966
"9",0.96860881895326
"10",1.16129510633124
"11",0.965607628988967
"12",0.879187169420082
"13",1.08266028559448
"14",0.92984982263993
"15",1.04585437391742
