"","x"
"1",0.679384322869744
"2",0.695246135453117
"3",0.876086417238371
"4",0.740866239831333
"5",0.654989139150125
"6",0.836829091410046
"7",0.61054918318782
"8",0.597771827422233
"9",0.852492293904517
"10",0.889381915348532
"11",0.629897786433501
"12",0.718712684491277
"13",0.68447544409667
"14",0.640839523415749
"15",0.722578094305748
