"","x"
"1",0.584513033205896
"2",0.552410710927161
"3",0.482332954315935
"4",0.40433861916738
"5",0.505102992435103
"6",0.44389709783672
"7",0.497608350583723
"8",0.549043644745864
"9",0.433231096395564
"10",0.493417009984069
"11",0.42642492770211
"12",0.438437919308801
"13",0.407594561338504
"14",0.397676071784409
"15",0.425850852819815
