"","x"
"1",0.615467970034248
"2",0.743146462812028
"3",0.608726344840731
"4",0.540419648253098
"5",0.463588666733636
"6",0.539119199877536
"7",0.559376554858023
"8",0.664849338510171
"9",0.596973575137664
"10",0.726093938800304
"11",0.60978044628254
"12",0.702356770349786
"13",0.651630615155805
"14",0.695348270144494
"15",0.656569872598719
