"","x"
"1",0.552614319313107
"2",0.659553751866921
"3",0.666118301867769
"4",0.612233898093147
"5",0.60556833997503
"6",0.631945792715336
"7",0.61677100371826
"8",0.575111659402806
"9",0.603628445165318
"10",0.602015933618747
"11",0.676484232929542
"12",0.715566142218684
"13",0.713715279127326
"14",0.727420851041311
"15",0.537204165728462
