"","x"
"1",0.559621057171095
"2",0.423810933800681
"3",0.544117281946626
"4",0.475669620984417
"5",0.391076203654889
"6",0.40757798097112
"7",0.48077297526329
"8",0.381033119523108
"9",0.471178365705291
"10",0.429318906805289
"11",0.495606963972004
"12",0.375972951310838
"13",0.52801161259835
"14",0.445242508091727
"15",0.419550015953056
