"","x"
"1",0.881295227098333
"2",0.937708901681422
"3",1.05300754904808
"4",1.13482183709837
"5",1.05196459858663
"6",1.0753678381027
"7",1.09537463041226
"8",1.17979554295157
"9",1.06846010222503
"10",0.981413880031022
"11",0.872009445393005
"12",1.32339338193953
"13",0.860821550855349
"14",1.12934589586524
"15",1.03246809747908
