"","Reductions","values"
"1",0,1
"2",1,1.03789165342804
"3",2,1.01266687780695
"4",3,1.00803545147686
"5",4,0.97799839625142
"6",5,1.01291086443836
"7",6,0.984895700736153
"8",7,0.986101243258028
"9",8,0.966773479897545
"10",9,0.944628123638564
"11",10,0.936726517454594
"12",11,0.92401681280577
"13",12,0.918001353504953
"14",13,0.922195220626583
"15",14,0.894492539649574
"16",15,0.885160243277277
"17",16,0.857050530987044
"18",17,0.870759651668484
"19",18,0.826206483348624
"20",19,0.837311921494859
"21",20,0.829330478436679
"22",21,0.830722517851486
"23",22,0.808742171821728
"24",23,0.807118911339705
"25",24,0.799721701052262
"26",25,0.80305678752016
"27",26,0.802945162356656
"28",27,0.821637553688892
"29",28,0.799316616136698
"30",29,0.789991371539298
"31",30,0.770574254590617
"32",31,0.751978857088586
"33",32,0.756580653209335
"34",33,0.754314407776736
"35",34,0.759556973574506
"36",35,0.740013688786582
"37",36,0.735314109128739
"38",37,0.707320242098291
"39",38,0.672558870724393
"40",39,0.687786233885555
"41",40,0.64608860993988
"42",41,0.63908314791208
"43",42,0.642745290246123
"44",43,0.629322285312003
"45",44,0.611618229410062
"46",45,0.602767651278174
"47",46,0.582383127663229
"48",47,0.588745408078457
"49",48,0.566606823988106
"50",49,0.582775604625469
"51",50,0.555155678697783
"52",51,0.554838516361503
"53",52,0.540216106079063
"54",53,0.530820169772812
"55",54,0.511664594067785
"56",55,0.517413490893214
"57",56,0.491294408241613
"58",57,0.49086871366689
"59",58,0.471571184887473
"60",59,0.481574720467335
"61",60,0.471583309269829
"62",61,0.462657788862774
"63",62,0.477439432994118
"64",63,0.424618964808587
"65",64,0.460047859474624
"66",65,0.413942618420893
"67",66,0.406446022650419
"68",67,0.413492902057711
"69",68,0.372411091632055
"70",69,0.371251757417656
"71",70,0.378086026260481
"72",71,0.372543718628339
"73",72,0.373862573147583
"74",73,0.35611160040514
"75",74,0.332828363984001
"76",75,0.269400362568086
"77",76,0.263836662296448
"78",77,0.183129903878038
"79",78,0.183625546552924
"80",79,0.191188286015778
"81",80,0.181649339722867
"82",81,0.195329370465932
"83",82,0.130919902610961
"84",83,0.116473143392524
"85",84,0.107612903728407
"86",85,0.104358142539741
"87",86,0.11108616659569
"88",87,0.107807884143118
"89",88,0.0958346799723429
"90",89,0.0860236958491461
"91",90,0.0984820894937367
"92",91,0.0690288233226591
"93",92,0.0762594645140126
"94",93,0.0259056528809577
"95",94,0.036150154787676
"96",95,NA
"97",96,NA
"98",97,NA
"99",98,NA
"100",99,NA
"101",100,NA
