"","x"
"1",0.600095804530222
"2",0.373889724588992
"3",0.462847309710446
"4",0.577324030295673
"5",0.597505229723994
"6",0.715819953937778
"7",0.557631623334395
"8",0.510133880630069
"9",0.544600032205399
"10",0.383857673088831
"11",0.522908038596061
"12",0.334433171750067
"13",0.475585636442938
"14",0.512250476062023
"15",0.620763461905035
