"","x"
"1",0.867811424107551
"2",0.8942701881937
"3",0.918011750917805
"4",1.09911184299246
"5",0.862656059749298
"6",0.956671389994774
"7",1.16757571131233
"8",0.798750188733912
"9",1.061958481506
"10",1.03775405679427
"11",0.941038961480194
"12",0.781225474581957
"13",0.785725551742646
"14",0.857972425997404
"15",0.949557099827778
