"","x"
"1",0.530771161695724
"2",0.473673733930273
"3",0.655792664844879
"4",0.479128261772377
"5",0.524182122961345
"6",0.633531761947485
"7",0.397441084355518
"8",0.513502386424549
"9",0.442305588250041
"10",0.511770375080059
"11",0.516288900201504
"12",0.507674881643749
"13",0.635744576884805
"14",0.433822605141437
"15",0.653485227544165
