"","rowMeans(subToParentRats, na.rm = TRUE)","rowMeans(subToParentRats, na.rm = TRUE).1","rowMeans(subToParentRats, na.rm = TRUE).2","rowMeans(subToParentRats, na.rm = TRUE).3","rowMeans(subToParentRats, na.rm = TRUE).4","rowMeans(subToParentRats, na.rm = TRUE).5","rowMeans(subToParentRats, na.rm = TRUE).6","rowMeans(subToParentRats, na.rm = TRUE).7","rowMeans(subToParentRats, na.rm = TRUE).8","rowMeans(subToParentRats, na.rm = TRUE).9","rowMeans(subToParentRats, na.rm = TRUE).10","rowMeans(subToParentRats, na.rm = TRUE).11","rowMeans(subToParentRats, na.rm = TRUE).12","rowMeans(subToParentRats, na.rm = TRUE).13","rowMeans(subToParentRats, na.rm = TRUE).14"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.98859847734361,0.986795487698718,1.0005,1.01908995820048,0.997572708523565,1.01969169431123,1.02520455304215,1.00140291806958,0.999797818148862,0.978281579076853,0.993959444784522,1.00016433270133,1.02029430363433,1.04203472700976,0.997258706387827
"3",0.960976373033756,0.943160297078858,0.990203774245532,0.997089373770969,1.00775837722953,1.03535324902329,1.05211505929669,0.998197980681352,1.01005358273273,0.987456087297838,0.994543860368938,0.963518061399666,1.01615194143023,1.07388866950625,1.01547429007226
"4",0.955282171706649,0.947370324655899,0.98882282186458,0.997429752643682,1.01081837872997,1.01110790864782,1.05328248646411,0.998197980681352,1.03898410495671,0.976975963317714,0.984062634185195,0.970173831815145,1.02796747548431,1.07905044712266,0.986376800387137
"5",0.955282171706649,0.946882189426248,0.987734159909917,0.982259853277561,0.987802245425086,1.01110790864782,1.05328248646411,0.980332663544297,1.04561737243398,0.976975963317714,1.01416530488289,0.884899108785501,1.02275193283953,1.08090708471143,0.98277937915949
"6",0.964858140649091,0.958679965775211,1.00085181845175,0.952485000906301,1.00375872152336,1.02178470951236,1.0734416504752,0.979850885940808,1.03801131274114,0.968668617007448,1.02086239174933,0.901058285014551,1.02457333414518,1.04279557304687,0.948099972151096
"7",0.98054295722087,0.962137071299589,0.995473777324489,0.950530957580969,1.02179512473526,1.04977406975782,1.00416995360401,0.970491655231831,1.03358936533624,0.945783072204695,1.00278048103829,0.894479884187592,0.976884863502829,1.0369011872022,0.946588054544791
"8",0.947130213220883,0.966801920500444,0.989626735584525,0.93212726143724,1.0119625937507,1.04977406975782,1.01012229743656,0.957822370842892,1.01793217579751,0.949326973175666,1.00289170941709,0.923158771802116,1.00543907024972,1.0369011872022,0.948249504524574
"9",0.9407066704039,0.956256818000326,1.00814540556232,0.924241655020803,1.03537149242031,1.0408091606573,0.95727633936282,0.961794287593549,0.942293589187096,0.955345612950865,0.931507736131489,0.908396593500966,1.07596999211084,1.04674274293956,0.947266301029489
"10",0.894401544597949,0.996052156967309,1.01094775816133,0.924241655020803,1.03057561782251,1.04282473216101,0.964784510414867,0.951628267912594,0.953598618002199,0.954337628451818,0.938000502670067,0.921703811601637,1.04759001864039,1.04727088538712,0.950142706990125
"11",0.935339104088638,0.997671659715935,1.00090759954952,0.816852693097849,1.06569860896079,1.06622933508161,0.937097665601282,0.940226527527346,0.947679235791696,0.961842594942124,0.929312977800356,0.933098599366956,1.07487978150635,1.04585002843435,0.956025485657148
"12",0.932971553740555,0.965899766651603,1.0075185811605,0.823985067183524,1.06967547095527,1.10463954093515,0.941005436648421,0.953942337826497,1.00909818353182,0.956936374060292,0.929928942602367,0.949154221518237,1.08504993352718,1.00594287117754,0.956025485657148
"13",0.935155410508944,0.991534579602056,1.0075185811605,0.827041095728103,1.07628412379391,1.03424916937355,0.939946272063886,0.969127276385055,1.00909818353182,0.975007706223431,0.91325820566525,0.951383651859017,1.08700007269583,1.02688381534745,0.988382054709994
"14",0.959505844484851,0.990840072889476,1.05210012222704,0.818961818833747,1.07628412379391,1.03291622570673,0.949490308093098,0.996964361791529,0.987624579432041,0.876100563565675,0.91325820566525,0.954355484031029,1.09137962196186,1.02359846627574,0.988382054709994
"15",0.901787511351065,1.04028916680071,1.04373812504579,0.79534025849628,1.07510867011135,1.02998215669603,0.954515242589291,0.998736113066679,0.987624579432041,0.893273516903806,0.909338885500512,0.975598695281555,1.08259560209856,1.01526447703023,0.986938459455837
"16",0.901787511351065,1.01051108179174,1.04122104293412,0.805378709029003,1.08370169253415,0.989414394913148,0.95817696263434,0.990769028229624,0.963154262597125,0.873776942936776,0.909338885500512,0.975598695281555,1.0405764698196,0.982720381037843,0.986294346069719
"17",0.884504878214971,1.02691245917948,1.04122104293412,0.806076031412699,1.16437712213736,0.99424069411704,0.967598137525648,0.993310596947663,0.948425798126324,0.862330599929668,0.885634549378941,1.00818300171858,1.0405764698196,0.982720381037843,0.986294346069719
"18",0.903839692534992,0.997282358432006,1.01270662068736,0.806076031412699,1.15956385282293,0.99424069411704,0.96077026655555,0.994994025883609,0.946249337533381,0.885839997335695,0.866379802320776,0.996793472138499,1.04790268875833,0.988929549937476,0.986294346069719
"19",0.903839692534992,0.95082275642296,1.01423963636598,0.788763326955673,1.17728469601877,1.01439242143971,0.96077026655555,1.0104423127397,1.02263089222209,0.87886951494404,0.872314363116624,1.02267832774368,0.986348264509663,0.990570519750432,0.986678362533761
"20",0.903839692534992,0.971607798346357,1.04225152495509,0.79457616993429,1.17403828907587,1.04183144785745,0.944976793647536,0.992472482736889,1.00908417882775,0.844644543295149,0.767834274560432,1.01755790949218,0.973255062059787,1.06373123226919,0.99063001410772
"21",0.89952306145493,0.979276236463094,1.0404631587883,0.772651186046538,1.16794260125821,1.04183144785745,0.943272741504063,1.03993515361678,1.00975084549442,0.844644543295149,0.756406072867784,1.01238526905288,0.967999272394044,1.08307936171953,0.990076460546583
