"","x"
"1",0.840489859456445
"2",0.727040736265428
"3",0.640219850430071
"4",0.609611166435962
"5",0.761805710156159
"6",0.720684730916582
"7",0.670975557345041
"8",0.883087275492825
"9",0.651025850368266
"10",0.611622671812936
"11",0.609358062827281
"12",0.612122271494605
"13",0.709834409133208
"14",0.951497814570642
"15",0.641701682473467
