"","x"
"1",1.1705989356043
"2",1.41712696970709
"3",1.19714994821611
"4",1.27895345979787
"5",1.17287752868883
"6",1.24851723364116
"7",1.2694476160684
"8",0.971738882401482
"9",1.21820077633112
"10",1.00738416131253
"11",1.19496511934751
"12",1.40040610269051
"13",1.12202568497693
"14",1.22271596813446
"15",1.02491736168445
