"","x"
"1",1.08052711436141
"2",0.743876159363536
"3",0.801622624724543
"4",0.590168455680938
"5",1.04662340235542
"6",0.842874194526288
"7",0.724751103806205
"8",0.842555617356294
"9",0.852439596474488
"10",0.928217808460299
"11",1.12105364024556
"12",0.793133474795446
"13",0.907542875220237
"14",0.661185614935087
"15",0.8108281444439
