"","x"
"1",0.883096647149458
"2",1.28497492688259
"3",1.39673046903487
"4",0.847522918451507
"5",0.995544788201732
"6",1.054407303645
"7",1.10910636709807
"8",1.20641593888909
"9",1.40067285161518
"10",0.919007491651457
"11",0.889405629392245
"12",0.850783522212189
"13",1.13856619955072
"14",1.20228580799564
"15",1.25164450188299
