"","rowMeans(subToParentRats, na.rm = TRUE)","rowMeans(subToParentRats, na.rm = TRUE).1","rowMeans(subToParentRats, na.rm = TRUE).2","rowMeans(subToParentRats, na.rm = TRUE).3","rowMeans(subToParentRats, na.rm = TRUE).4","rowMeans(subToParentRats, na.rm = TRUE).5","rowMeans(subToParentRats, na.rm = TRUE).6","rowMeans(subToParentRats, na.rm = TRUE).7","rowMeans(subToParentRats, na.rm = TRUE).8","rowMeans(subToParentRats, na.rm = TRUE).9","rowMeans(subToParentRats, na.rm = TRUE).10","rowMeans(subToParentRats, na.rm = TRUE).11","rowMeans(subToParentRats, na.rm = TRUE).12","rowMeans(subToParentRats, na.rm = TRUE).13","rowMeans(subToParentRats, na.rm = TRUE).14"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",1.01665647980099,1.00547423626414,1.01334501068565,1.04994474491026,0.987972970577809,0.990840796831722,0.949047095994473,1.01483088824635,1.03036895333721,1.00163593625737,1.0297114921662,1.02572365959334,0.99500268528464,1.0482162787343,0.962300609038226
"3",1.01956908840785,1.01148639465257,1.050883455853,1.05616363390484,0.986349926692966,0.990840796831722,0.946856763624682,1.01467654937139,1.03865658715052,1.01892249266166,1.06161578364643,1.06472857953018,1.04120563765356,1.02161730137039,0.954765336809507
"4",1.03402112887887,1.02356285518185,1.07368915528411,1.11730125489969,1.02157911100882,0.987075746952121,0.985894583638135,1.01436649505374,1.04530546935147,1.01625380702032,1.07069999551782,1.06437995217312,1.04540236713372,1.0283982074429,0.959465623865511
"5",1.06743150031384,1.06580527422442,1.07631395975971,1.13852519239812,1.02049996105489,1.00017920721735,0.992906053008902,1.0105075218709,1.04806991564153,0.997888227449783,1.0705827993721,1.04533699096531,1.06258573998056,0.980143288533207,0.924817579652943
"6",1.07923364987134,1.06821743478894,1.04695148644026,1.13685366942097,1.01948547656164,1.00650936894203,0.981729580316552,1.05886549114015,1.08711665577512,1.00275886393343,1.09268734760838,1.00173205331242,1.08762906895142,0.989803130036341,0.924817579652943
"7",1.09386570149957,1.01229125144889,1.04709998086895,1.1322864729878,1.0234130439326,0.996776705806678,0.975353140746392,1.03904403826912,1.06925605822219,1.01038831023438,1.08013757306655,0.96430342756676,1.14040221174892,0.972730865621354,0.912229152955368
"8",1.11249824610062,1.01210353598418,0.988170776400993,1.14952020297183,1.02698333699566,0.939829013906186,1.01708064259398,0.994693488435807,1.01272745897739,1.0184780412466,1.04830017287746,1.00140159089194,1.14241440093669,0.989240553254179,0.890033568008639
"9",1.14828284123073,1.05591184730008,0.988170776400993,1.15999622772046,1.07597107699997,0.934648563035782,0.937078684418845,0.961442575545639,1.02920670905087,1.01299541573432,1.04584195322735,1.00027337727768,1.13052299137295,1.000779834679,0.952585363946232
"10",1.14336464934456,1.05591184730008,0.978605875466245,1.18453830445652,1.03237341413448,0.931362839287504,0.962820159516063,0.97599733906343,1.03239916076958,1.02482109865041,0.973712767455888,1.0108469560021,1.1097611917265,1.02520855698171,0.963235989189274
"11",1.14037691452298,1.07887387881639,0.983898022403806,1.20640240638074,1.00490505244395,0.882993559713604,0.962820159516063,0.973425520648068,1.04699229089713,1.03624900736053,0.972422265011715,1.00685418746499,1.168543849569,1.04491078832909,0.911053264499378
"12",1.11710733631716,1.0654821022166,0.992224570897757,1.19968698494722,1.01599855723252,0.888858129723987,0.997241258587814,0.993323281473349,1.02375343350576,0.938967545601508,0.983878848349656,1.03548490234634,1.17188854604766,1.11241578363621,0.914226701836522
"13",1.08893261328807,1.06184343638154,0.959848128265186,1.12067364851556,1.04419862283085,0.900419901589724,0.998289878456822,0.990506876413822,1.02375343350576,0.933580665875161,1.02208500677136,1.03376105491263,1.18580252833131,1.1403287113806,0.894889617723151
"14",1.0868654118693,1.06184343638154,1.00272179938853,1.18184865248324,1.04210077328308,0.886960054046224,0.985987233849618,0.977908178283217,0.956791221345118,0.954936141292173,1.07032660616941,1.03464092138999,1.30821932497513,1.21585736460968,0.904779647342348
"15",1.07887375807119,1.05540729802924,1.0151826553129,1.18277078114446,1.04501908831623,0.905357447499433,1.01837399952861,0.982817109677062,0.956343971859523,0.95343725589416,1.08610298998411,1.06488100607662,1.22340352658581,1.23825523365453,0.911936732410539
"16",1.07370046720774,1.09018860824358,1.02889657770934,1.10229129232964,1.03745719315207,0.913323338555498,1.02281092146802,0.991539873707435,0.994126662079424,0.948995428144233,1.09253023438031,1.08275863404116,1.29370608942753,1.21074901757944,0.912638486796504
"17",1.1094241317883,1.06399869527469,1.00133633547437,1.1052859109238,1.03932830302412,0.917284349016583,1.12175684354715,1.14596571506436,1.02101289636618,0.960256766692955,1.03393917807091,1.08913372919602,1.27999705795281,1.13981856549424,0.91034871231674
"18",1.13009192125782,1.0667408703753,0.993234013176892,1.10835069006701,1.03932830302412,0.924428107995471,1.19280143332294,1.11803386761023,1.04398296385027,1.01966931736603,1.03637999442302,1.03349607864941,1.27999705795281,1.14238932502671,0.914656150093797
"19",1.15772401593961,0.968263462325247,0.990043123920841,1.07855202243579,1.03932830302412,0.886308978184887,1.20455089808535,1.11628701946248,1.04398296385027,1.04067605627007,1.02751818259775,1.09899799344165,1.25384142031788,1.14238932502671,0.827667930876452
"20",1.15791040598011,1.00197800222036,1.05711765884988,1.02691596126091,1.06016735835125,0.902091273270751,1.1423872645697,1.11628701946248,0.995395223564492,1.0131855894062,1.02751818259775,1.20140743097779,1.25060619246769,1.08719168230928,0.815189310433537
"21",1.2525267123605,0.97176870625888,1.06460273902813,1.02691596126091,1.06879828526365,0.907288527026055,1.1423872645697,1.1072043721412,0.995395223564492,1.04166061125874,1.02996131888667,1.20140743097779,1.2659901853183,1.12877939973329,0.76274458671127
"22",1.21180719873395,0.966622211228289,1.06460273902813,1.03728971622411,1.05629902764453,0.9037175721896,1.16315039773377,1.21441536847955,0.988114131216111,1.09622595581325,1.05290596836245,1.27634726947718,1.1695245053072,1.10435751775634,0.755735020592508
