"","x"
"1",0.407288246042656
"2",0.468050484167154
"3",0.459904944700717
"4",0.732262891090454
"5",0.488886730805764
"6",0.652044733762154
"7",0.517676292871809
"8",0.54253788962695
"9",0.53756004694667
"10",0.479838222950004
"11",0.626120066207138
"12",0.44450219214982
"13",0.429698495238034
"14",0.402446825150156
"15",0.467800054750937
