"","Reductions","values"
"1",0,1
"2",1,1.04146512273532
"3",2,1.05529252734879
"4",3,1.03126876864167
"5",4,1.05455558551254
"6",5,1.01603363281174
"7",6,1.03917704660604
"8",7,1.05173337433176
"9",8,1.05868849245038
"10",9,1.02558105629671
"11",10,1.01270894011392
"12",11,1.05997275630384
"13",12,1.0597726173787
"14",13,1.05162714703252
"15",14,1.07201918325207
"16",15,1.06907373467352
"17",16,1.06652483442544
"18",17,1.07389149471357
"19",18,1.05687686211674
"20",19,1.06473984045636
"21",20,1.04535642176002
"22",21,1.04056280123128
"23",22,1.03012431469318
"24",23,1.04647109667759
"25",24,1.07018207540374
"26",25,1.07298205149986
"27",26,1.07171618464002
"28",27,1.01795797409133
"29",28,1.03887507009828
"30",29,1.05170637099886
"31",30,1.04558812442915
"32",31,1.06970678342028
"33",32,1.04640861104805
"34",33,1.06914506202249
"35",34,1.03622661147822
"36",35,1.03290759672436
"37",36,1.04489952698538
"38",37,0.996839671509763
"39",38,0.96742876904194
"40",39,0.993416957580638
"41",40,0.981121550107161
"42",41,0.952209147854079
"43",42,0.956855412173844
"44",43,0.938414574320398
"45",44,0.914630518040619
"46",45,0.893640988002203
"47",46,0.928518445210111
"48",47,0.899670505600015
"49",48,0.83257784745718
"50",49,0.874283593152084
"51",50,0.832095799097807
"52",51,0.819471229686688
"53",52,0.821868802786373
"54",53,0.805444357376572
"55",54,0.801219439595742
"56",55,0.782802845193822
"57",56,0.739783182862221
"58",57,0.699882795599274
"59",58,0.715724978255061
"60",59,0.698414181591147
"61",60,0.625170308347404
"62",61,0.605099655356741
"63",62,0.608602546965655
"64",63,0.573653145998111
"65",64,0.605531995006873
"66",65,0.580949636976103
"67",66,0.506063657652604
"68",67,0.496736649119514
"69",68,0.497382653309518
"70",69,0.492697845273837
"71",70,0.459280307769778
"72",71,0.421612827832389
"73",72,0.427172103146312
"74",73,0.359575478009656
"75",74,0.338213687598736
"76",75,0.322806734303409
"77",76,0.31117741188463
"78",77,0.296572258092962
"79",78,0.269716062910705
"80",79,0.287175820861479
"81",80,0.251053493681242
"82",81,0.21734757147282
"83",82,0.214394852763322
"84",83,0.228633334113007
"85",84,0.223384572062989
"86",85,0.214357345156553
"87",86,0.181577870382895
"88",87,0.237742892631684
"89",88,0.168395843565069
"90",89,0.161916256098175
"91",90,0.149038657200495
"92",91,0.0989125539215739
"93",92,0.124002364310393
"94",93,0.131045486337588
"95",94,0.0997429409734027
"96",95,0.14428068361143
"97",96,NA
"98",97,NA
"99",98,NA
"100",99,NA
"101",100,NA
