"","x"
"1",0.41409179451789
"2",0.418867171462686
"3",0.568730789438842
"4",0.549680780350105
"5",0.448691453474537
"6",0.49733023363585
"7",0.38661160673653
"8",0.486493001754844
"9",0.418782275558652
"10",0.510595443791144
"11",0.373553464976638
"12",0.440223671063368
"13",0.470249256893714
"14",0.478509226251706
"15",0.390976012445718
