"","rowMeans(subToParentRats, na.rm = TRUE)","rowMeans(subToParentRats, na.rm = TRUE).1","rowMeans(subToParentRats, na.rm = TRUE).2","rowMeans(subToParentRats, na.rm = TRUE).3","rowMeans(subToParentRats, na.rm = TRUE).4","rowMeans(subToParentRats, na.rm = TRUE).5","rowMeans(subToParentRats, na.rm = TRUE).6","rowMeans(subToParentRats, na.rm = TRUE).7","rowMeans(subToParentRats, na.rm = TRUE).8","rowMeans(subToParentRats, na.rm = TRUE).9","rowMeans(subToParentRats, na.rm = TRUE).10","rowMeans(subToParentRats, na.rm = TRUE).11","rowMeans(subToParentRats, na.rm = TRUE).12","rowMeans(subToParentRats, na.rm = TRUE).13","rowMeans(subToParentRats, na.rm = TRUE).14"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.999046130795048,1.00300946331306,1.00999737532398,1.03751231833643,1.03338182663226,0.899530733110644,0.98138826378632,1.00924039938556,1.06145851659004,1.03660725544609,0.979386268973938,1.03522540182159,1.03966200047132,1.00692165840695,1.00967520086153
"3",1.00392321573141,1.01007701509867,1.02453297716718,1.03709976176579,1.02012174461003,0.925894218708907,0.981186341406993,1.00386121197738,1.06331211181967,1.1094282997259,1.03618338358676,1.03372367807974,1.0727700228447,1.00692165840695,1.02759263066545
"4",1.02160451914161,1.01973297823949,0.99931244447291,1.03620747115897,1.02330949850771,0.937267471764919,0.984691447701203,1.00747651293775,1.0471859819055,1.08900724863654,1.06048256458501,1.0844730239577,1.02163238083591,1.01253150750227,1.08897736623204
"5",1.03868811863616,1.03388595038811,1.00578225388465,0.999415858604678,0.953748330466652,0.911317457113943,1.01968385085136,0.969327991613704,1.09068810716983,1.08756236721653,1.07276953406394,1.11533934293581,1.07449402990709,1.05904375349682,1.1281744283399
"6",1.01158994551437,1.00116459544206,1.03135127230989,0.993309768779742,0.972278897906022,0.913089525375939,1.00277757586027,0.97660582331094,1.11907723342493,1.11968227108809,1.07223624811183,1.10188934654159,1.11762254442447,1.07526035371108,1.12993798235474
"7",1.05244083291384,1.00512781459006,1.03194651040513,1.03969578973779,0.996179288262964,0.900609874602113,1.00277757586027,0.963365527407677,1.13131861625534,1.13612774722263,1.07993194587489,1.13023008463408,1.13118676652686,1.09137422161943,1.21119947312914
"8",1.10028614473529,1.01923254060846,0.979920950133986,1.03713416273911,1.02384880482834,0.886296751498027,1.00706146245017,0.969054940929185,1.13092112692698,1.13803509143636,0.981758208891314,1.14812107246027,1.1449802117997,1.09137422161943,1.24413402500719
"9",1.14143108264606,1.0492157537141,0.998291164310896,1.0460996961345,1.04005198261557,0.905378573538514,1.00977463220774,1.03966429154162,1.11000758106685,1.13210546272801,0.991054995316328,1.15715790301695,1.14929308148151,1.13184294829909,1.25515638281538
"10",1.13780288853899,1.04766242603815,0.992475906364897,1.09841296141493,1.06168462216022,0.890965444878189,1.01842342961514,1.0542359564273,1.15257870530703,1.16135406408408,0.99590359143143,1.15871055375522,1.19833683958616,1.10357117504455,1.27604721791919
"11",1.13678364223585,1.04068911447168,1.00389982836264,1.08380821516178,1.06903599661793,0.932393414604772,1.06133239224414,1.06506125316307,1.25014248041939,1.18871668470728,0.99269101616075,1.16130609307808,1.21516270861417,1.11405393828846,1.3414509249959
"12",1.16741723222635,1.05705052690484,1.06692003305591,1.04084346796698,1.07555323882371,0.946885114868045,1.02726593925371,1.0737554901088,1.22209023021797,1.20251936112247,1.00335191934808,1.16443146504533,1.2522203452132,1.11820994193931,1.42649534305731
"13",1.16741723222635,1.10771384445325,1.10137199225434,1.10319796437972,1.12234282013483,0.923957255913102,1.02726593925371,1.13128593458281,1.22795949561738,1.19575687555583,1.02481102740247,1.171327976893,1.2541333559953,1.08075232061863,1.40383818480242
"14",1.12925376862146,1.15416023802323,1.12693648219811,1.1505140023338,1.17207688225348,0.94524257947094,1.06340291038764,1.11554330315192,1.23046237276955,1.20912948713497,1.0539096115032,1.25512669421557,1.28730628007066,1.08720736567494,1.43712035029921
"15",1.0409158766728,1.07138463592319,1.14216740466518,1.18041972625387,1.12136114894691,0.94682722414922,0.992159187659385,1.12660954551724,1.24301142559058,1.23385960113134,1.03579720513427,1.27773025756121,1.3353104222937,1.07345233039862,1.42717234012271
"16",1.06092431989621,1.09414193841062,1.18576312431029,1.16370781664421,1.1408773766182,0.935810383498779,1.0408341783582,1.1920430963785,1.17615173529066,1.26722935054379,1.073898062362,1.23703336718799,1.31420069972267,1.03751134829675,1.41417485368594
"17",1.08695431652906,1.10563309612699,1.18653032007749,1.16410519474979,1.02996432153351,0.953899667045521,1.02357542121445,1.16966133031583,1.20194018679646,1.27108013341141,1.06992184509275,1.26677290476899,1.32146089114965,1.06527273155326,1.40895192016203
"18",1.09337721737751,1.11777451932017,1.14025315931568,1.09859193139394,0.942414681307781,0.971094489381238,1.05094712739969,1.16652928559747,1.22322564889809,1.28272018720599,1.12132655671035,1.23442886327356,1.30807894618255,1.14502500167909,1.37864194357886
"19",1.07671661931361,1.13417208852765,1.1935320646939,1.07433433301411,0.924529150480354,0.979301702196369,1.09375546028845,1.18071845683952,1.2754028691909,1.25385624702796,1.11853962530916,1.27057198562132,1.41822876301464,1.15047052361621,1.34311458294508
"20",1.08336566842658,1.11052251573638,1.19677166123015,1.08107267819964,0.942534946687275,0.986118964097612,1.08053410897054,1.20263919234923,1.28796162636628,1.27130979711277,1.14484714802703,1.28279251298389,1.41473018748009,1.14450555607143,1.37898722508634
"21",1.10201616504988,1.09478957104357,1.18989778964996,1.13875607788152,0.962155247417588,0.983907691783121,1.09483147147279,1.19510801617544,1.38347598564042,1.20271211606917,1.14484714802703,1.30428228669652,1.41577488184224,1.14450555607143,1.42495558182992
"22",1.02926089339395,1.06745066741652,1.19832925641642,1.20902472307256,0.952320893577732,1.00411465799947,1.16426450502162,1.20053111648729,1.40987955207911,1.19017393441632,1.11838570449315,1.30139321524711,1.41975760947971,1.19309726049599,1.43985467810501
"23",1.03739480559187,1.07841325453709,1.19860636524517,1.20902472307256,0.937530213070715,1.01285799024025,1.18737188802639,1.23091229894542,1.55930577803507,1.08839613451775,1.15536143853972,1.31176769637823,1.54948446090526,1.19153167031715,1.4410046396835
"24",1.00534664999858,1.11593382814721,1.17937909567231,1.24927227017918,0.94479425532831,1.06531674149946,1.18423489662995,1.22307575363862,1.65688644686271,1.06981387007711,1.13799038620529,1.31176769637823,1.50050042048873,1.28673115428561,1.44680139435272
"25",1.04198647698661,1.14216135412595,1.17694851099459,1.1586115961926,0.980163445530029,1.0903030978503,1.20368733553571,1.16078040047171,1.65062731251362,1.14632099683431,1.10797294410398,1.26962060698107,1.56832009370749,1.28241668478573,1.46268283052937
"26",1.0747745247216,1.17147458909235,1.19378411747614,1.20145445928716,1.00305286999345,1.07891584546728,1.2290714154627,1.14618360636553,1.66325190987681,1.24288925926565,1.28278747056619,1.27616941311048,1.53101196119742,1.31051512857967,1.46303419939816
"27",1.10657488254899,1.20545880937286,1.19334940802061,1.20734221616295,1.01121726511453,1.07891584546728,1.22341378188915,1.11402790625372,1.6488810980604,1.24288925926565,1.3011986680243,1.29474861926928,1.55195662027343,1.33849030477014,1.45707654189822
"28",1.1923639396124,1.23966924839051,1.19762733796454,1.19011797626987,1.01121726511453,1.08258803368763,1.25064958829361,1.11213768928405,1.66214353875966,1.18398362659381,1.43854807447588,1.13270885460312,1.55239826533919,1.31084643921431,1.47454538606186
