"","x"
"1",0.611873406512993
"2",0.520976291044174
"3",0.513110372810441
"4",0.492093597579518
"5",0.510257514283172
"6",0.660943229036923
"7",0.630149169824416
"8",0.486188240992381
"9",0.551888264436116
"10",0.475014189198757
"11",0.534138481829664
"12",0.59604254452896
"13",0.48417334006151
"14",0.552727542901923
"15",0.557844616274968
